
<!-- saved from url=(0066)http://72.14.190.127:5984/am/_design/crunch/_list/csv/event_counts -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"></head><body>doi	pubDate	journal	f1000Factor	backtweetsCount	deliciousCount	facebookShareCount	facebookLikeCount	facebookCommentCount	facebookClickCount	mendeleyReadersCount	almBlogsCount	pdfDownloadsCount	xmlDownloadsCount	htmlDownloadsCount	almCiteULikeCount	almScopusCount	almPubMedCount	almCrossRefCount	plosCommentCount	plosCommentResponsesCount	wikipediaCites
10.1371/journal.pgen.0040005	2008-01-18T00:00:00+00:00	pgen	false	0	1	0	0	0	0	13	0	1194	28	3698	1	10	13	6	0	0	0
10.1371/journal.pgen.0040006	2008-01-11T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	556	20	2357	1	11	5	6	0	0	0
10.1371/journal.pgen.0040007	2008-02-01T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	858	34	2488	0	12	5	6	0	0	0
10.1371/journal.pgen.0040008	2008-01-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	0	638	21	2001	0	8	8	5	0	0	0
10.1371/journal.pgen.0040009	2008-01-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	7	0	621	21	2472	1	16	10	17	0	0	0
10.1371/journal.pgen.0040010	2008-01-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	16	0	1256	24	3345	1	17	12	18	0	0	0
10.1371/journal.pgen.0040011	2008-01-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	367	18	1536	3	10	5	4	0	0	0
10.1371/journal.pgen.0040012	2008-01-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	6	0	394	16	1222	0	4	8	3	0	0	0
10.1371/journal.pgen.0040013	2008-01-25T00:00:00+00:00	pgen	false	0	3	4	1	1	0	8	0	2353	53	15927	2	18	20	12	2	1	0
10.1371/journal.pgen.0040014	2008-02-01T00:00:00+00:00	pgen	6	0	0	0	0	0	0	12	0	1302	51	4277	4	51	26	26	0	0	0
10.1371/journal.pgen.0040015	2008-02-01T00:00:00+00:00	pgen	false	0	0	0	0	0	0	7	0	749	32	2796	0	20	10	9	0	0	0
10.1371/journal.pgen.0040016	2008-01-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	923	21	2468	2	5	7	4	0	0	0
10.1371/journal.pgen.0040017	2008-01-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	257	22	1070	0	2	0	0	0	0	0
10.1371/journal.pgen.0040018	2008-01-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	49	24	406	0	0	0	0	0	0	0
10.1371/journal.pgen.0040019	2008-01-18T00:00:00+00:00	pgen	false	0	1	5	3	5	0	32	3	2370	56	10154	2	22	19	30	7	4	0
10.1371/journal.pgen.0040021	2008-01-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	500	32	2108	1	6	9	4	0	0	0
10.1371/journal.pgen.0040022	2008-01-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	1	2801	42	5909	3	14	6	9	0	0	0
10.1371/journal.pgen.0040023	2008-02-08T00:00:00+00:00	pgen	false	0	1	0	0	0	0	30	1	1430	42	4961	9	5	2	3	0	0	0
10.1371/journal.pgen.0040024	2008-02-15T00:00:00+00:00	pgen	false	0	1	0	0	0	0	18	0	1927	53	5505	4	80	29	31	0	0	0
10.1371/journal.pgen.0040025	2008-02-01T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	441	21	1742	0	8	5	2	0	0	0
10.1371/journal.pgen.0040026	2008-02-08T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	0	351	29	1486	0	11	3	5	0	0	0
10.1371/journal.pgen.0040027	2008-02-08T00:00:00+00:00	pgen	false	0	0	0	0	0	0	6	0	750	36	1991	1	18	9	4	0	0	0
10.1371/journal.pgen.0040028	2008-02-15T00:00:00+00:00	pgen	false	0	0	1	0	0	0	11	0	1179	52	5575	5	84	17	45	0	0	3
10.1371/journal.pgen.0040029	2008-02-15T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	0	1051	50	3257	6	25	11	7	0	0	0
10.1371/journal.pgen.0040030	2008-02-08T00:00:00+00:00	pgen	false	0	0	0	0	0	0	7	0	646	40	3574	0	19	6	8	0	0	0
10.1371/journal.pgen.0040031	2008-02-08T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	596	35	2171	0	11	5	3	0	0	0
10.1371/journal.pgen.0040032	2008-02-15T00:00:00+00:00	pgen	false	0	2	2	0	0	0	31	7	1926	67	6709	5	41	15	24	0	0	0
10.1371/journal.pgen.0040033	2008-02-29T00:00:00+00:00	pgen	false	0	2	1	0	0	0	28	0	2970	78	8036	2	45	17	17	0	0	0
10.1371/journal.pgen.0040034	2008-02-15T00:00:00+00:00	pgen	7	0	0	0	0	0	0	3	0	1002	53	2916	0	9	3	3	0	0	0
10.1371/journal.pgen.0040035	2008-02-15T00:00:00+00:00	pgen	false	0	0	0	0	0	0	10	0	567	37	2195	2	12	5	11	0	0	0
10.1371/journal.pgen.0040036	2008-02-15T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	465	37	2123	1	5	3	1	0	0	0
10.1371/journal.pgen.0040037	2008-02-15T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	550	27	2321	0	10	3	8	2	0	0
10.1371/journal.pgen.1000001	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	720	51	2924	0	10	12	7	0	0	0
10.1371/journal.pgen.1000002	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	0	87	13	1238	0	0	0	0	0	0	0
10.1371/journal.pgen.1000003	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	375	38	2034	0	8	2	4	1	0	0
10.1371/journal.pgen.1000004	2008-02-29T00:00:00+00:00	pgen	8	0	0	0	0	0	0	4	0	660	60	2888	1	24	8	13	0	0	0
10.1371/journal.pgen.1000005	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	3	0	638	53	2815	0	13	2	3	0	0	0
10.1371/journal.pgen.1000006	2008-02-29T00:00:00+00:00	pgen	6	0	0	0	0	0	0	22	1	1935	63	5598	9	31	30	25	0	0	0
10.1371/journal.pgen.1000007	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	3	0	370	51	1640	0	9	6	6	3	2	0
10.1371/journal.pgen.1000008	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	31	0	2119	50	5092	4	46	10	31	0	0	0
10.1371/journal.pgen.1000009	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	475	49	1949	0	3	2	1	0	0	0
10.1371/journal.pgen.1000010	2008-02-29T00:00:00+00:00	pgen	false	0	1	5	1	4	0	12	5	954	64	6694	1	22	7	14	0	0	3
10.1371/journal.pgen.1000011	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	426	38	1521	0	11	3	4	0	0	0
10.1371/journal.pgen.1000012	2008-03-07T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	236	49	1232	0	3	3	2	0	0	0
10.1371/journal.pgen.1000013	2008-03-07T00:00:00+00:00	pgen	6	0	0	0	0	0	0	10	0	1055	58	3525	1	36	12	16	4	1	0
10.1371/journal.pgen.1000014	2008-03-14T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	0	470	60	1682	4	3	2	2	1	0	0
10.1371/journal.pgen.1000015	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	701	55	1706	0	1	6	3	0	0	0
10.1371/journal.pgen.1000016	2008-03-07T00:00:00+00:00	pgen	false	0	0	0	0	0	0	6	0	704	60	2852	1	13	9	7	0	0	0
10.1371/journal.pgen.1000017	2008-03-14T00:00:00+00:00	pgen	false	0	0	0	0	0	0	3	0	748	67	2936	1	11	5	4	0	0	0
10.1371/journal.pgen.1000018	2008-03-07T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	488	51	1690	2	4	4	3	0	0	0
10.1371/journal.pgen.1000020	2008-02-29T00:00:00+00:00	pgen	6	0	0	0	0	0	0	5	0	694	48	3192	0	15	8	7	0	0	0
10.1371/journal.pgen.1000021	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	312	49	1229	0	9	5	4	0	0	1
10.1371/journal.pgen.1000022	2008-02-29T00:00:00+00:00	pgen	8	0	0	0	0	0	0	7	0	470	46	1560	4	16	9	6	0	0	0
10.1371/journal.pgen.1000023	2008-02-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	1	930	50	5919	0	26	14	14	0	0	2
10.1371/journal.pgen.1000024	2008-04-25T00:00:00+00:00	pgen	false	0	1	0	0	0	0	2	0	1573	77	4052	0	49	13	39	0	0	0
10.1371/journal.pgen.1000025	2008-03-21T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	1	596	59	2322	0	6	2	6	0	0	0
10.1371/journal.pgen.1000026	2008-03-07T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	371	45	1500	0	5	6	4	0	0	0
10.1371/journal.pgen.1000027	2008-03-21T00:00:00+00:00	pgen	false	0	0	0	0	0	0	14	0	964	63	3524	0	32	15	18	0	0	0
10.1371/journal.pgen.1000028	2008-03-21T00:00:00+00:00	pgen	6	0	0	0	0	0	0	12	0	956	69	3167	0	7	4	6	0	0	0
10.1371/journal.pgen.1000029	2008-03-14T00:00:00+00:00	pgen	false	0	0	0	0	0	0	17	0	896	63	2979	6	6	5	5	0	0	0
10.1371/journal.pgen.1000030	2008-03-14T00:00:00+00:00	pgen	false	0	1	0	0	0	0	5	0	438	58	1826	0	10	5	4	0	0	0
10.1371/journal.pgen.1000031	2008-03-21T00:00:00+00:00	pgen	10	0	0	0	0	0	0	0	0	402	53	2059	1	5	2	3	0	0	0
10.1371/journal.pgen.1000032	2008-03-21T00:00:00+00:00	pgen	false	0	0	0	0	0	0	14	0	974	62	2830	2	23	13	8	0	0	0
10.1371/journal.pgen.1000033	2008-03-14T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	596	62	2740	0	15	8	9	0	0	0
10.1371/journal.pgen.1000034	2008-03-14T00:00:00+00:00	pgen	8	0	0	1	0	1	0	15	0	1280	62	3834	4	21	14	16	0	0	0
10.1371/journal.pgen.1000035	2008-03-28T00:00:00+00:00	pgen	false	0	1	1	0	0	0	3	2	447	27	3186	0	1	0	0	0	0	1
10.1371/journal.pgen.1000036	2008-03-14T00:00:00+00:00	pgen	false	0	0	0	0	0	0	3	0	954	85	3624	0	9	3	5	0	0	0
10.1371/journal.pgen.1000037	2008-03-21T00:00:00+00:00	pgen	false	0	0	5	0	0	0	21	3	1726	110	9153	2	33	8	33	0	0	0
10.1371/journal.pgen.1000038	2008-03-21T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	287	50	1251	0	5	2	6	0	0	0
10.1371/journal.pgen.1000039	2008-03-21T00:00:00+00:00	pgen	8	0	0	0	0	0	0	10	0	1118	58	2843	2	66	30	26	0	0	0
10.1371/journal.pgen.1000040	2008-05-30T00:00:00+00:00	pgen	false	0	3	1	0	0	0	8	1	996	29	3263	1	22	5	17	0	0	0
10.1371/journal.pgen.1000041	2008-04-04T00:00:00+00:00	pgen	6	0	1	0	0	0	0	2	0	1588	86	7438	0	35	23	55	1	0	2
10.1371/journal.pgen.1000042	2008-03-28T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	343	58	1492	0	2	3	3	0	0	0
10.1371/journal.pgen.1000043	2008-03-28T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	216	56	1260	0	7	1	0	0	0	0
10.1371/journal.pgen.1000044	2008-03-28T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	379	59	1697	0	9	3	4	0	0	0
10.1371/journal.pgen.1000045	2008-03-28T00:00:00+00:00	pgen	false	0	0	0	0	0	0	14	0	908	61	3360	8	8	5	5	0	0	0
10.1371/journal.pgen.1000046	2008-04-11T00:00:00+00:00	pgen	6	0	1	0	0	0	0	8	0	1051	58	3826	7	41	21	11	1	0	0
10.1371/journal.pgen.1000047	2008-04-25T00:00:00+00:00	pgen	false	0	0	1	0	0	0	5	0	558	56	2943	0	2	2	1	2	1	0
10.1371/journal.pgen.1000048	2008-04-04T00:00:00+00:00	pgen	false	0	0	0	0	0	0	12	0	788	70	2540	0	11	4	5	0	0	0
10.1371/journal.pgen.1000049	2008-04-11T00:00:00+00:00	pgen	false	0	0	1	0	0	0	19	0	1034	62	3501	8	17	10	6	0	0	0
10.1371/journal.pgen.1000050	2008-04-11T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	539	67	2436	1	19	11	11	0	0	0
10.1371/journal.pgen.1000051	2008-04-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	0	420	54	1838	2	2	2	2	0	0	0
10.1371/journal.pgen.1000052	2008-04-11T00:00:00+00:00	pgen	6	0	2	0	0	0	0	7	0	896	84	4594	2	7	7	8	0	0	0
10.1371/journal.pgen.1000053	2008-04-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	576	64	1890	1	15	8	6	0	0	0
10.1371/journal.pgen.1000054	2008-04-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	13	0	1229	74	3382	5	56	27	43	0	0	0
10.1371/journal.pgen.1000056	2008-04-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	19	0	1647	82	4497	1	18	6	13	0	0	0
10.1371/journal.pgen.1000057	2008-04-18T00:00:00+00:00	pgen	false	0	1	0	0	0	0	15	0	1025	73	4149	4	12	4	8	0	0	3
10.1371/journal.pgen.1000058	2008-04-25T00:00:00+00:00	pgen	6	0	1	0	0	0	0	5	0	298	64	1121	0	5	3	4	0	0	0
10.1371/journal.pgen.1000059	2008-04-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	3	0	292	55	1452	0	6	2	3	2	0	0
10.1371/journal.pgen.1000060	2008-04-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	254	66	1421	0	2	1	0	0	0	1
10.1371/journal.pgen.1000061	2008-04-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	298	63	1330	0	7	2	6	2	0	0
10.1371/journal.pgen.1000062	2008-05-02T00:00:00+00:00	pgen	false	0	0	0	0	0	0	6	0	887	66	3318	2	5	3	4	3	1	0
10.1371/journal.pgen.1000063	2008-06-27T00:00:00+00:00	pgen	false	0	2	1	0	0	0	0	1	214	12	1949	0	0	0	0	0	0	0
10.1371/journal.pgen.1000064	2008-05-30T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	0	393	20	1210	0	9	3	7	0	0	0
10.1371/journal.pgen.1000065	2008-05-02T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	381	60	1647	0	8	6	1	0	0	0
10.1371/journal.pgen.1000066	2008-05-02T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	392	64	1709	0	7	6	4	0	0	0
10.1371/journal.pgen.1000067	2008-05-09T00:00:00+00:00	pgen	8	0	0	0	0	0	0	3	0	259	62	1221	0	3	1	2	0	0	0
10.1371/journal.pgen.1000068	2008-04-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	7	0	780	60	3259	0	1	1	1	0	0	0
10.1371/journal.pgen.1000069	2008-05-09T00:00:00+00:00	pgen	false	0	1	0	0	0	0	7	0	862	67	2898	1	4	1	2	0	0	0
10.1371/journal.pgen.1000070	2008-05-09T00:00:00+00:00	pgen	false	0	0	1	0	0	0	17	0	1075	95	4185	8	20	9	10	1	0	0
10.1371/journal.pgen.1000071	2008-05-09T00:00:00+00:00	pgen	false	0	0	0	0	0	0	17	1	1048	69	3615	5	28	23	23	0	0	0
10.1371/journal.pgen.1000072	2008-05-09T00:00:00+00:00	pgen	false	0	0	0	0	0	0	20	0	1484	63	4918	7	26	18	23	0	0	1
10.1371/journal.pgen.1000073	2008-05-16T00:00:00+00:00	pgen	false	0	1	0	0	0	0	0	0	384	66	1496	1	6	3	2	0	0	0
10.1371/journal.pgen.1000074	2008-05-16T00:00:00+00:00	pgen	6	0	0	1	0	0	0	9	2	1293	71	5073	3	45	20	24	2	0	0
10.1371/journal.pgen.1000075	2008-05-16T00:00:00+00:00	pgen	6	0	0	0	0	0	0	22	0	863	68	3590	1	23	9	20	0	0	0
10.1371/journal.pgen.1000076	2008-05-23T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	0	565	51	1769	0	12	4	4	0	0	0
10.1371/journal.pgen.1000077	2008-08-22T00:00:00+00:00	pgen	8	0	0	0	0	0	0	1	0	494	21	1731	2	14	7	7	0	0	0
10.1371/journal.pgen.1000078	2008-05-23T00:00:00+00:00	pgen	false	0	2	0	0	0	0	0	5	2355	159	22129	0	16	9	13	4	1	1
10.1371/journal.pgen.1000079	2008-05-23T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	372	58	1368	1	3	4	1	0	0	0
10.1371/journal.pgen.1000080	2008-05-23T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	328	49	2069	0	1	2	0	0	0	0
10.1371/journal.pgen.1000081	2008-05-23T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	449	48	1993	0	7	2	5	0	0	0
10.1371/journal.pgen.1000082	2008-05-30T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	363	61	2174	0	3	0	3	0	0	0
10.1371/journal.pgen.1000083	2008-05-30T00:00:00+00:00	pgen	false	0	1	0	0	0	0	12	0	1326	61	5227	7	43	35	31	0	0	0
10.1371/journal.pgen.1000084	2008-05-30T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	0	452	68	1732	0	31	6	26	0	0	0
10.1371/journal.pgen.1000085	2008-05-30T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	546	44	1821	2	4	2	1	0	0	0
10.1371/journal.pgen.1000086	2008-07-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	11	1	1176	33	3827	1	19	2	12	0	0	0
10.1371/journal.pgen.1000087	2008-05-30T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	676	47	2014	0	20	9	7	1	0	0
10.1371/journal.pgen.1000088	2008-06-06T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	345	48	1310	0	1	4	2	0	0	0
10.1371/journal.pgen.1000089	2008-06-06T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	483	59	1671	0	6	5	1	0	0	0
10.1371/journal.pgen.1000090	2008-06-06T00:00:00+00:00	pgen	false	0	0	0	0	0	0	3	0	782	76	2782	3	6	4	7	0	0	0
10.1371/journal.pgen.1000091	2008-06-06T00:00:00+00:00	pgen	6	0	2	0	0	0	0	10	0	946	57	2956	2	13	9	15	0	0	0
10.1371/journal.pgen.1000092	2008-06-13T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	0	263	47	1020	0	2	3	2	0	0	0
10.1371/journal.pgen.1000093	2008-06-13T00:00:00+00:00	pgen	6	0	0	0	0	0	0	6	0	496	47	1568	0	7	0	6	0	0	0
10.1371/journal.pgen.1000094	2008-06-13T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	332	84	1659	1	5	5	3	0	0	0
10.1371/journal.pgen.1000095	2008-06-13T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	1	348	40	1337	3	13	5	2	1	0	0
10.1371/journal.pgen.1000096	2008-06-13T00:00:00+00:00	pgen	false	0	0	0	0	0	0	10	0	603	38	1838	0	5	3	3	0	0	0
10.1371/journal.pgen.1000097	2008-06-13T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	516	34	1625	0	9	1	5	0	0	0
10.1371/journal.pgen.1000098	2008-06-20T00:00:00+00:00	pgen	false	0	1	0	0	0	0	5	0	267	47	1255	4	4	1	1	0	0	0
10.1371/journal.pgen.1000099	2008-06-20T00:00:00+00:00	pgen	false	0	2	1	0	0	0	1	1	322	46	2059	3	5	0	2	0	0	0
10.1371/journal.pgen.1000100	2008-06-20T00:00:00+00:00	pgen	false	0	3	1	0	0	0	9	1	1034	59	5583	3	12	4	11	0	0	0
10.1371/journal.pgen.1000101	2008-06-20T00:00:00+00:00	pgen	8	0	0	0	0	0	0	1	0	323	39	1364	0	18	6	13	0	0	0
10.1371/journal.pgen.1000102	2008-06-20T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	484	33	1739	2	6	0	2	0	0	0
10.1371/journal.pgen.1000103	2008-06-20T00:00:00+00:00	pgen	6	0	0	0	0	0	0	2	0	332	35	1243	0	2	4	3	0	0	0
10.1371/journal.pgen.1000104	2008-06-27T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	746	24	1985	1	12	12	7	0	0	0
10.1371/journal.pgen.1000105	2008-06-27T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	261	48	1134	0	2	0	1	0	0	0
10.1371/journal.pgen.1000106	2008-06-27T00:00:00+00:00	pgen	8	0	1	0	0	0	0	15	0	686	57	2988	11	17	14	12	1	0	0
10.1371/journal.pgen.1000107	2008-06-27T00:00:00+00:00	pgen	false	0	1	0	0	0	0	2	0	478	51	2519	0	14	11	8	0	0	0
10.1371/journal.pgen.1000108	2008-06-27T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	685	43	1966	1	17	1	3	0	0	0
10.1371/journal.pgen.1000109	2008-06-27T00:00:00+00:00	pgen	false	0	1	0	0	0	0	21	0	903	35	2831	7	13	7	5	0	0	0
10.1371/journal.pgen.1000110	2008-06-27T00:00:00+00:00	pgen	false	0	0	1	0	0	0	7	0	892	44	2524	0	29	13	13	1	0	0
10.1371/journal.pgen.1000111	2008-07-04T00:00:00+00:00	pgen	false	0	0	1	0	0	0	13	0	1354	46	5602	3	18	7	5	0	0	0
10.1371/journal.pgen.1000112	2008-07-04T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	0	344	26	975	1	0	1	1	0	0	0
10.1371/journal.pgen.1000113	2008-07-04T00:00:00+00:00	pgen	false	0	1	1	0	0	0	7	0	516	35	1866	6	11	8	6	1	0	0
10.1371/journal.pgen.1000114	2008-07-04T00:00:00+00:00	pgen	false	0	0	0	0	0	0	9	1	678	38	3484	3	10	8	4	0	0	0
10.1371/journal.pgen.1000115	2008-07-04T00:00:00+00:00	pgen	false	0	1	0	0	0	0	5	1	693	30	2444	8	7	5	4	0	0	0
10.1371/journal.pgen.1000116	2008-06-27T00:00:00+00:00	pgen	false	0	1	0	0	0	0	17	0	2589	60	6814	6	33	14	28	0	0	0
10.1371/journal.pgen.1000117	2008-07-04T00:00:00+00:00	pgen	false	0	0	1	0	0	0	2	0	316	28	1331	0	1	2	0	0	0	0
10.1371/journal.pgen.1000118	2008-07-04T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	425	39	2082	1	9	5	10	0	0	0
10.1371/journal.pgen.1000119	2008-07-11T00:00:00+00:00	pgen	false	0	1	0	0	0	0	3	0	519	36	2073	3	20	16	15	0	0	0
10.1371/journal.pgen.1000120	2008-07-11T00:00:00+00:00	pgen	false	0	0	0	0	0	0	7	0	684	31	2921	1	6	5	2	0	0	0
10.1371/journal.pgen.1000121	2008-07-11T00:00:00+00:00	pgen	false	0	1	0	0	0	0	8	1	560	33	2066	3	8	4	1	0	0	0
10.1371/journal.pgen.1000122	2008-08-29T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	0	80	11	989	0	0	0	0	0	0	0
10.1371/journal.pgen.1000123	2008-07-11T00:00:00+00:00	pgen	false	0	1	0	0	0	0	8	0	344	25	1502	0	9	9	2	0	0	0
10.1371/journal.pgen.1000124	2008-07-25T00:00:00+00:00	pgen	false	0	1	2	5	0	0	0	0	293	14	1529	0	0	0	0	0	0	0
10.1371/journal.pgen.1000125	2008-07-11T00:00:00+00:00	pgen	false	0	1	0	0	0	0	3	0	911	38	4758	0	42	16	29	2	1	0
10.1371/journal.pgen.1000126	2008-07-18T00:00:00+00:00	pgen	false	0	0	1	0	0	0	8	0	584	27	1990	0	10	5	6	0	0	0
10.1371/journal.pgen.1000127	2008-07-18T00:00:00+00:00	pgen	6	0	1	0	0	0	0	8	1	598	25	3092	2	11	5	6	0	0	0
10.1371/journal.pgen.1000128	2008-07-18T00:00:00+00:00	pgen	false	0	2	0	0	0	0	15	2	899	33	7570	10	19	17	5	0	0	0
10.1371/journal.pgen.1000129	2008-07-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	602	29	2103	4	8	2	6	1	0	1
10.1371/journal.pgen.1000130	2008-07-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	35	2	1711	25	5591	12	19	14	10	0	0	0
10.1371/journal.pgen.1000131	2008-07-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	332	33	1543	0	2	1	2	0	0	0
10.1371/journal.pgen.1000132	2008-07-18T00:00:00+00:00	pgen	false	0	0	0	0	0	0	2	0	344	25	1715	0	5	1	1	0	0	0
10.1371/journal.pgen.1000133	2008-07-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	0	767	27	2703	2	16	12	7	0	0	0
10.1371/journal.pgen.1000134	2008-08-01T00:00:00+00:00	pgen	false	0	1	0	0	0	0	6	1	291	16	1619	0	2	2	0	0	0	0
10.1371/journal.pgen.1000135	2008-07-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	0	1	116	28	2070	0	0	0	0	0	0	0
10.1371/journal.pgen.1000136	2008-07-25T00:00:00+00:00	pgen	false	0	0	1	0	1	0	0	0	446	31	1843	0	8	2	8	0	0	0
10.1371/journal.pgen.1000137	2008-07-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	1	0	409	84	1805	0	8	2	2	2	0	0
10.1371/journal.pgen.1000138	2008-07-25T00:00:00+00:00	pgen	6	0	1	0	0	0	0	16	0	961	40	3182	16	27	22	17	0	0	2
10.1371/journal.pgen.1000139	2008-08-01T00:00:00+00:00	pgen	8	0	1	0	0	0	0	18	1	1032	28	4616	8	23	21	8	0	0	0
10.1371/journal.pgen.1000140	2008-07-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	4	1	429	17	1796	2	14	5	11	0	0	0
10.1371/journal.pgen.1000141	2008-07-25T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	0	484	24	1818	2	18	9	6	0	0	0
10.1371/journal.pgen.1000142	2008-08-01T00:00:00+00:00	pgen	false	0	0	0	0	0	0	10	0	444	25	2122	0	1	0	2	0	0	0
10.1371/journal.pgen.1000143	2008-08-01T00:00:00+00:00	pgen	false	0	0	0	0	0	0	5	0	357	21	1331	0	10	2	4	0	0	0
10.1371/journal.pgen.1000144	2008-08-01T00:00:00+00:00	pgen	false	0	1	0	0	0	0	38	1	1537	28	6232	15	43	28	36	0	0	0
10.1371/journal.pgen.1000145	2008-08-01T00:00:00+00:00	pgen	false	0	0	1	0	0	0	3	0	523	30	2239	3	7	5	5	0	0	0
10.1371/journal.pgen.1000146	2008-08-01T00:00:00+00:00	pgen	false	0	0	0	0	0	0	3	0	189	22	882	0	7	6	1	0	0	0
10.1371/journal.pgen.1000147	2008-08-01T00:00:00+00:00	pgen	false	0	1	0	0	0	0	17	0	515	26	2026	3	3	2	2	0	0	0
10.1371/journal.pgen.1000148	2008-08-08T00:00:00+00:00	pgen	false	0	0	0	0	0	0	9	0	495	25	1360	2	12	7	4	0	0	0
10.1371/journal.pgen.1000149	2008-08-08T00:00:00+00:00	pgen	false	0	0	0	0	0	0	8	0	530	20	1646	3	4	5	1	0	0	0
10.1371/journal.pgen.1000150	2008-08-08T00:00:00+00:00	pgen	8	0	0	0	0	0	0	4	1	464	26	1603	5	11	2	5	0	0	1
